C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_35_396.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_35_396.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_35_396.jpg,0,1,0,21.03668
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_35_462.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_35_462.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_35_462.jpg,0,1,0,21.83601
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_35_530.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_35_530.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_35_530.jpg,0,1,0,22.432
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_35_597.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_35_597.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_35_597.jpg,0,1,0,23.02212
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_35_668.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_35_668.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_35_668.jpg,0,1,0,23.80457
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_35_738.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_35_738.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_35_738.jpg,0,1,0,24.38734
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_35_808.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_35_808.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_35_808.jpg,0,1,0,25.15848
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_35_875.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_35_875.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_35_875.jpg,0,1,0,25.73277
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_35_942.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_35_942.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_35_942.jpg,0,1,0,26.49314
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_011.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_011.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_011.jpg,0,1,0,27.05939
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_079.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_079.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_079.jpg,-0.005882353,1,0,27.6222
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_146.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_146.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_146.jpg,-0.02941176,1,0,28.36678
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_214.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_214.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_214.jpg,-0.04117647,1,0,28.92102
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_284.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_284.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_284.jpg,-0.04117647,1,0,29.65477
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_352.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_352.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_352.jpg,-0.04117647,1,0,30.18307
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_420.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_420.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_420.jpg,-0.04117647,1,0,30.19043
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_487.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_487.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_487.jpg,-0.04117647,1,0,30.19021
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_556.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_556.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_556.jpg,-0.04117647,1,0,30.1902
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_626.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_626.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_626.jpg,-0.04117647,1,0,30.19023
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_694.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_694.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_694.jpg,-0.04117647,1,0,30.19026
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_763.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_763.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_763.jpg,-0.04117647,1,0,30.19025
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_830.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_830.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_830.jpg,-0.04117647,1,0,30.19026
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_901.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_901.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_901.jpg,-0.04117647,1,0,30.19026
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_36_972.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_36_972.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_36_972.jpg,-0.04117647,1,0,30.19025
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_042.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_042.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_042.jpg,-0.04117647,1,0,30.19028
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_111.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_111.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_111.jpg,-0.04117647,1,0,30.19026
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_179.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_179.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_179.jpg,0,1,0,30.19029
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_250.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_250.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_250.jpg,0,1,0,30.19029
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_318.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_318.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_318.jpg,0,1,0,30.1903
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_389.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_389.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_389.jpg,0,1,0,30.19029
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_459.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_459.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_459.jpg,0,0.869092,0,30.16939
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_528.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_528.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_528.jpg,0,0.6317657,0,30.11123
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_597.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_597.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_597.jpg,0,0.4512582,0,30.06041
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_666.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_666.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_666.jpg,0,0.2195693,0,30.00198
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_734.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_734.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_734.jpg,0,0.04069088,0,29.92251
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_802.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_802.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_802.jpg,-0.02352941,0,0,29.68661
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_869.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_869.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_869.jpg,-0.02352941,0,0,29.50722
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_37_938.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_37_938.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_37_938.jpg,-0.02941176,0,0,29.32873
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_005.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_005.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_005.jpg,-0.04117647,0,0,29.09225
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_075.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_075.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_075.jpg,-0.04705882,0,0,28.91606
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_144.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_144.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_144.jpg,-0.05294118,0,0,28.68247
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_212.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_212.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_212.jpg,-0.05294118,0,0,28.50876
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_279.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_279.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_279.jpg,-0.05294118,0,0,28.33624
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_346.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_346.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_346.jpg,0,0,0,28.10798
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_416.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_416.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_416.jpg,0,0,0,27.9382
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_483.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_483.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_483.jpg,0,0,0,27.71351
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_552.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_552.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_552.jpg,0,0,0,27.5462
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_622.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_622.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_622.jpg,0,0,0,27.3247
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_689.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_689.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_689.jpg,0,0,0,27.15975
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_757.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_757.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_757.jpg,0,0,0,26.99579
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_824.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_824.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_824.jpg,-0.01764706,0,0,26.77865
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_893.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_893.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_893.jpg,-0.02941176,0,0,26.61661
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_38_962.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_38_962.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_38_962.jpg,-0.02941176,0,0,26.40212
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_030.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_030.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_030.jpg,-0.02941176,0,0,26.24253
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_100.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_100.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_100.jpg,-0.02941176,0,0,26.08396
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_168.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_168.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_168.jpg,-0.04705882,0,0,25.87349
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_239.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_239.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_239.jpg,-0.04705882,0,0,25.71686
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_306.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_306.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_306.jpg,-0.04705882,0,0,25.50966
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_374.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_374.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_374.jpg,-0.04705882,0,0,25.35545
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_443.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_443.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_443.jpg,-0.04705882,0,0,25.15136
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_510.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_510.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_510.jpg,-0.04705882,0,0,24.9994
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_579.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_579.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_579.jpg,-0.04705882,0,0,24.84838
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_647.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_647.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_647.jpg,0,0,0,24.64825
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_717.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_717.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_717.jpg,0,0,0,24.49928
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_788.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_788.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_788.jpg,0,0,0,24.30225
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_859.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_859.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_859.jpg,0,0,0,24.15555
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_926.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_926.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_926.jpg,0,0,0,23.96133
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_39_992.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_39_992.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_39_992.jpg,0,0,0,23.8167
C:\Users\wasta\Desktop\CarND\IMG\center_2018_04_26_09_35_40_060.jpg,C:\Users\wasta\Desktop\CarND\IMG\left_2018_04_26_09_35_40_060.jpg,C:\Users\wasta\Desktop\CarND\IMG\right_2018_04_26_09_35_40_060.jpg,0,0,0,23.67293
